FECHA DE CORTE;NUMERO_LOCALIDAD;NOMBRE_LOCALIDAD;DANE12_ESTABLECIMIENTO_EDUCATIVO;NOMBRE_ESTABLECIMIENTO_EDUCATIVO;NIT;DANE12_SEDE_EDUCATIVA;NOMBRE_SEDE_EDUCATIVA;CONSECUTIVO;ORDEN DE SEDE;SECTOR;CLASE;NATURALEZA JURIDICA;ZONA;DIRECCION;BARRIO;TELEFONO;FAX;EMAIL;WEB;CODIGO POSTAL;CALENDARIO;GENERO;JORNADAS;NIVELES;GRADOS PREESCOLAR;GRADOS BASICA PRIMARIA;GRADOS BASICA SECUNDARIA;GRADOS MEDIA;MODELO PEDAGOGICO PREESCOLAR;MODELO PEDAGOGICO BASICA PRIMARIA;MODELO PEDAGOGICO BASICA SECUNDARIA;MODELO PEDAGOGICO MEDIA;CARACTER PARA LA MEDIA;ESPECIALIDAD PARA LA MEDIA;ENFASIS PARA EL CARACTER ACADEMICO DE LA MEDIA;DISCAPACIDAD POR CATEGORIA;TALENTOS O CAPACIDADES EXCEPCIONALES;GRUPOS ETNICOS;SITUACION DE CONFLICTO;BILINGUE;ESTRATO_GEO;No_UPZ;NOMBRE_UPZ;SECTOR_CENSAL;X;Y;RESOLUCIONES LICENCIA DE FUNCIONAMIENTO-INTEGRACION-OTRAS (DD-MM-AAAA)
JUNIO 30 - 2014;10;ENGATIVA;311001108960;CENTRO DE EDUCACION LABORAL;194546440;311001108960;CENTRO DE EDUCACION LABORAL;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;AC 72 # 77 A - 73;SANTA HELENITA;5440960 -- 4371664 -- 5454268 -- 3143345344;4371664;instituto_cel@yahoo.com;www.centroeducacionlaboral.jimdo.com;111051;OTRO;MIXTO;MAÑANA-NOCTURNA;BASICA SECUNDARIA-MEDIA;;;CICLO3-CICLO4;CICLO5-CICLO6;;;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;30;BOYACA REAL;5608;97444,61;110505,37;RES 460 13 FEB 1998 AUTORIZA PRESTAR SERVICIO - 2700 25 AGOS 1999 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109036;COLEGIO PADRE MANYANET - BOGOTA;890982221-3;311001109036;COLEGIO PADRE MANYANET - BOGOTA;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;KR 89 # 68 A - 36;ZZ-NO INFORMA;2525183;2525183 EXT 111;pmanyanetbogota@hotmail.com;www.colegiopadremanyanetbogota.edu.co;111051;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;30;BOYACA REAL;5621;96307,54;110713,72;RES 10-249 24 JUN 2009 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109044;JARDIN INFANTIL GOTICAS DE ILUSIONES;51809840;311001109044;JARDIN INFANTIL GOTICAS DE ILUSIONES;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 81 # 105 - 03;ZZ-NO INFORMA;4406016;4406016;jargotilus66@hotmail.com;Z-NO INFORMA;111011;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;72;BOLIVIA;5636;95982,66;113301,54;RES 10-251 30 JUN 2009 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109061;CENTRO EDUCATIVO MICROEMPRESARIAL RAFAEL NUÑEZ;;311001109061;CENTRO EDUCATIVO MICROEMPRESARIAL RAFAEL NUÑEZ;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;TV 69 B BIS # 72 - 94 PISO 4;ZZ-NO INFORMA;2400371;6300396;centrorafaelnuez@yahoo.com.co -- animaria21@hotmail.com;www.centroeducativorafaelnunez.amawebs.com;111061;A;MIXTO;MAÑANA-NOCTURNA-FINDESEMANA;BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;;CICLO1-CICLO2;CICLO3-CICLO4;CICLO5-CICLO6;;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;29;EL MINUTO DE DIOS;5601;98639,90;111455,75;RES 10-296 19 AGOS 2009 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109184;LICEO MODERNO LEEUWENHOEK;9002350541;311001109184;LICEO MODERNO LEEUWENHOEK;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 110 # 75 A - 10;GARCES NAVAS;2273706;Z-NO INFORMA;angelablancodiaz@hotmail.com;Z-NO INFORMA;111041;A;MIXTO;MAÑANA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA;-1,0;1,2,3,4,5;6,7;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;Res_10074_12-Abri-2013_Licencia de Funcionamiento Definitiva - 10-294 (18-08-2009) LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109192;TALENTOS JARDIN INFANTIL Y CENTRO TERAPEUTICO INTEGRAL;519909679;311001109192;TALENTOS JARDIN INFANTIL Y CENTRO TERAPEUTICO INTEGRAL;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 51 # 70 C - 12;NORMANDIA I SECTOR;6090072 -- 4048491;4048491;naslycaraballo@gmail.com -- talentosjardininfatil@gmail.com;www.talentosjardininfantil.edu.co;111071;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;COGNITIVA-AUTISMO;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;RES 10-462 (17-11-2009) LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109206;LICEO SAN RAFAEL DE ALICANTE;9002008546;311001109206;LICEO SAN RAFAEL DE ALICANTE;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 73 A # 74 A - 42;ZZ-NO INFORMA;2516473;2516473;liceosanrafaeldealicante@gmail.com -- liceosanrafaeldealicante@yahoo.es;Z-NO INFORMA;111051;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;COGNITIVA;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;RES 10-315 (31-08-2009) LIC DE FUNCIONAMIENTO -- 10-589 (15-12-2009)LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109214;JARDIN INFANTIL EL RINCON DEL ESPIRITU CIENTIFICO;519361857;311001109214;JARDIN INFANTIL EL RINCON DEL ESPIRITU CIENTIFICO;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 74 B # 53 - 27;ZZ-NO INFORMA;2952787;2633170;rincon_cientifico@hotmail.com;Z-NO INFORMA;111071;A;MIXTO;MAÑANA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;RES 10-397 (28-10-2009) LIC CONDICIONAL
JUNIO 30 - 2014;10;ENGATIVA;311001109320;COLEGIO HORIZONTE LUZ Y VIDA;210305228;311001109320;COLEGIO HORIZONTE LUZ Y VIDA;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 69 A BIS # 92 A - 30;FLORIDABLANCA;4305732;Z-NO INFORMA;colhorizonte@hotmail.es;Z-NO INFORMA;111051;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;-2,-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;30;BOYACA REAL;5621;96004,95;111038,95;RES 10-097 15 ABR 2010 LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109338;COLEGIO CENTRO EDUCATIVO INTEGRAL ADONAI;5921731;311001109338;COLEGIO CENTRO EDUCATIVO INTEGRAL ADONAI;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 116 D # 70 A - 70;ZZ-NO INFORMA;6042714;6042714;colegioCEIA@gmail.com;www.wix.com/centro_adonai/edu;111031;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;-2,-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;Res_10105_21-Jun-2012_LIC DE FUNCIONAMIENTO - 10-394 (27-10-2009) LIC DE FUNCIONAMIENTO -
JUNIO 30 - 2014;10;ENGATIVA;311001109346;LICEO MODERNO BRITANICO;900458884;311001109346;LICEO MODERNO BRITANICO;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;DG 83 A # 86 A - 18;ZZ-NO INFORMA;5392101;Z-NO INFORMA;liceomodernobritanico7@hotmail.com;Z-NO INFORMA;111021;A;MIXTO;MAÑANA;PREESCOLAR-BASICA PRIMARIA;-2,-1,0;1,2,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;RES 10-014 (26-01-2010) LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109354;LICEO ALAMEDA;311001109344;311001109354;LICEO ALAMEDA;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 112 J # 86 A - 18;ZZ-NO INFORMA;4316818;Z-NO INFORMA;liceoalameda@hotmail.com;Z-NO INFORMA;111011;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;MOTORA-OTRA;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;RES 10-027 (02.02.2010) LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109494;LICEO PSICOPEDAGOGICO DECROLY;38250125-2;311001109494;LICEO PSICOPEDAGOGICO DECROLY;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 100 # 73 - 56;ZZ-NO INFORMA;5489778 -- 4338896;2276864;liceodecroly@hotmail.com;Z-NO INFORMA;111041;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;-2,-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;RES 10-135 20 JUL 2010 LIC DE FUNCIOMAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109621;LICEO INFANTIL MOVIMIENTOS MAGICOS;64554561;311001109621;LICEO INFANTIL MOVIMIENTOS MAGICOS;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 64 K # 83 - 24;ZZ-NO INFORMA;2577384;Z-NO INFORMA;liceoinfantilmovimagicos@gmail.com;Z-NO INFORMA;111071;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;AFROCOLOMBIANO;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;RES 10-319 (24-11-2010) LIC DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001109826;INSTITUTO TOMAS MORO;;311001109826;INSTITUTO TOMAS MORO;01;A;NO OFICIAL;PRIVADO;;URBANA;CL 70 C # 112 A - 05;LA RIVIERA;6022225 -- 3166292292 -- 3125610747;Z-NO INFORMA;institutotomasmoro@hotmail.com -- segurab69@hotmail.com -- johnc.trivino@hotmail.com;Z-NO INFORMA;111031;A;MIXTO;NOCTURNA-FINDESEMANA;BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;;CICLO1-CICLO2;CICLO3-CICLO4;CICLO5-CICLO6;;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;Z-NO INFORMA;Z-NO INFORMA;ZZ-NO INFORMA;Z-NO INFORMA;;;RES 10-215 (27-DIC-2013) AMPLIACION - 10-050 (06-MAR-2013) ACLARATORIA - 10-287 (13-12-2012) LIC FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311001401418;LICEO SANTA MARIA DE LA RIVIERA;519240230;311001401418;LICEO SANTA MARIA DE LA RIVIERA;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 112 A BIS # 70 A - 41;LA RIVIERA ENGATIVA;5456311;Z-NO INFORMA;liceosantamaria_r@hotmail.com;Z-NO INFORMA;111031;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;-2,-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;2;74;ENGATIVA;5632;93997,42;112618,11;
JUNIO 30 - 2014;10;ENGATIVA;311265000041;INSTITUTO JOSE MARTINEZ RUIZ;51937952-4;311265000041;INSTITUTO JOSE MARTINEZ RUIZ;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 71 A # 81 A - 48;LA CLARITA;5440499;5440499;josemartinezruiz_@hotmail.com;Z-NO INFORMA;111051;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;30;BOYACA REAL;5628;97086,84;110709,92;Res_331_08-Feb-1998_AMPLIACION LICENCIA DE FUNCIONAMIENTO- Res_1784_0000000_APROBACION DE ESTUDIOS - 7443 13 Nov 1998 RECONOCE ESTUDIOS HASTA EL AÑO 1997 Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER
JUNIO 30 - 2014;10;ENGATIVA;311265000369;COLEGIO ADVENTISTA DEL NORTE;8600151534;311265000369;COLEGIO ADVENTISTA DEL NORTE;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;KR 70 G # 71 - 04 -- KR 70 C BIS # 71 - 03 OFICINA;PALO BLANCO;2240093;2240093;colegiodelnorte@gmail.com;www.colegioadventistanorte.com;111061;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;MULTIPLE;;AFROCOLOMBIANO;;;3;26;LAS FERIAS;5501;98161,42;109762,00;Res_10016_04-Dic-2008_AMPLIA SERVICIO EDUCATIVO
JUNIO 30 - 2014;10;ENGATIVA;311265000385;LICEO INTEGRAL LA GRANJA;353128541;311265000385;LICEO INTEGRAL LA GRANJA;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 77 # 83 - 52;LA GRANJA;2516413;Z-NO INFORMA;liceolagranja@hotmail.com;Z-NO INFORMA;111051;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA;-2,-1,0;1,2,3,4,5;;;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;30;BOYACA REAL;5610;97419,58;111463,56;Res_4680_27-Jun-2001_inicio de Labores - 
JUNIO 30 - 2014;10;ENGATIVA;311265000504;COLEGIO CLAUDIA JESUS;;311265000504;COLEGIO CLAUDIA JESUS;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 84 # 90 - 15;PRIMAVERA NORTE;2244071;5350142;colegioclaudiajesus@hotmail.com;Z-NO INFORMA;111021;A;MIXTO;MAÑANA;BASICA PRIMARIA;;1,2,3,4,5;;;;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;29;EL MINUTO DE DIOS;5617;97330,17;112405,74;Res_3217_31-Dic-1998_APRUEBA ESTUDIOS
JUNIO 30 - 2014;10;ENGATIVA;311265000768;JARDIN INFANTIL MISTRAL;332110156;311265000768;JARDIN INFANTIL MISTRAL;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 65 A # 77 B - 33;VILLA LUZ;4380232;Z-NO INFORMA;jardin.mistral@hotmail.com;Z-NO INFORMA;111071;A;MIXTO;MAÑANA;PREESCOLAR;-2,-1;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;31;SANTA CECILIA;5614;96867,22;109768,63;Res_04303_23-Nov-1982_Inicio de Labores - 
JUNIO 30 - 2014;10;ENGATIVA;311265000865;CENTRO FE Y ALEGRIA GARCES NAVAS;860031909-2;311265000865;CENTRO FE Y ALEGRIA GARCES NAVAS;01;A;NO OFICIAL;PRIVADO - MATRICULA CONTRATADA;FUNDACION;URBANA;KR 105 A # 74 A - 15;ZZ-NO INFORMA;2275582 -- 2286866;2286866;garces@feyalegria.org.co;www.feyalegria.org.co;111041;A;MIXTO;COMPLETA;BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;;2,3,4,5;6,7,8,9;10,11;;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;AFROCOLOMBIANO;DESPLAZADO;;3;73;GARCES NAVAS;Z-NO INFORMA;95355,46;112385,07;Res_8809_5-Dic-2001_LICENCIA DE FUNCIONAMIENTO AMPLIACION - Res_1285_3-May-1979_INICIO DE LABORES - Res_542_24-Feb-2000_LIC DE FUNCIONAMIENTO AMPLIACION - Res_10419_6-Nov-2009_LICENCIA DE FUNCIONAMIENTO AMPLIACION - Res_1486_17-JUn-1992_INICIO DE LABORES -- Res_4565_26-Oct-1994_INICIO DE LABORES -- 3471 (29-09-2000) LIC DE FUNCIONAMIENTO - Res_4735_11-Nov-2005_INICIO DE LABORES -
JUNIO 30 - 2014;10;ENGATIVA;311265000954;COLEGIO YERMO Y PARRES;860040582-6;311265000954;COLEGIO YERMO Y PARRES;01;A;NO OFICIAL;PRIVADO;COMUNIDAD RELIGIOSA;URBANA;CL 76 # 81 - 33;ZZ-NO INFORMA;2521103 -- 5428785 -- 2512273;2521103;colyermo@yahoo.es;www.yermoyparrescolombia.net;111051;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;COGNITIVA;;;;;3;30;BOYACA REAL;5615;97569,78;111246,08;Res_5440_3-Dic-2004_ACLARATORIA DIRECCION
JUNIO 30 - 2014;10;ENGATIVA;311265001012;GIMNASIO JUVENIL SANTA CATALINA;;311265001012;GIMNASIO JUVENIL SANTA CATALINA;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;AC 72 # 70 G - 48 PISOS 3 y 4;ZZ-NO INFORMA;2918066 -- 4009236 -- 4309199 -- 7035805;Z-NO INFORMA;colegiostacatalina2009@hotmail.com;Z-NO INFORMA;111061;A;MIXTO;MAÑANA-NOCTURNA-FINDESEMANA;BASICA SECUNDARIA-MEDIA;;;CICLO3-CICLO4;CICLO5-CICLO6;;;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;EDUCACION PARA JOVENES EN EXTRAEDAD Y ADULTOS;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;26;LAS FERIAS;5406;98238,03;109943,86;Res_267_08-Feb-1999_LICENCIA DE FUNCIONAMIENTO
JUNIO 30 - 2014;10;ENGATIVA;311265001110;COLEGIO LUIGI PIRANDELLO;830116000;311265001110;COLEGIO LUIGI PIRANDELLO;01;A;NO OFICIAL;PRIVADO;SOCIEDAD;URBANA;KR 113 # 74 B - 06;ZZ-NO INFORMA;4424545 -- 2286068;4424805;clp2013academico@gmail.com -- aerodrio@gmail.com -- academicaclp@gmail.com;www.luigipirandello.edu.co;111031;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;INGLES;3;73;GARCES NAVAS;5634;94756,43;113419,28;Res_3060_5-Nov-1993_APROBACION DE ESTUDIOS - Res_5235_28-Nov-1994_APROBACION DE ESTUDIOS
JUNIO 30 - 2014;10;ENGATIVA;311265001152;INSTITUTO MAYEUTICO;8605273703;311265001152;INSTITUTO MAYEUTICO;01;A;NO OFICIAL;PRIVADO;SOCIEDAD;URBANA;KR 109 A # 81 - 03;ZZ-NO INFORMA;2284569 -- 4333710;4345630;c_mayeutico@etb.net.co;Z-NO INFORMA;111011;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-2,-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL-OTRO;EDUCACION TRADICIONAL-OTRO;EDUCACION TRADICIONAL-OTRO;ACADEMICO;ACADEMICA;Z-NO INFORMA;;;;;;3;72;BOLIVIA;5636;95858,73;113474,57;Res_4281_23-Dic-2002_ACLARATORIA NOMBRE - Res_2875_11-Sep-2002_LICENCIA DE FUNCIONAMIENTO - 7443 (13-11-1998) RECONOCE ESTUDIOS Y AUTORIZA PARA OTORGAR TITULO DE BACHILLER - 4281 (23-12-2002)RES SIN ESCANEAR - 5454 (03-12-2004)RES SIN ESCANEAR
JUNIO 30 - 2014;10;ENGATIVA;311265001179;JARDIN INFANTIL MIS BUHITOS;518090063;311265001179;JARDIN INFANTIL MIS BUHITOS;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 109 # 80 A - 26;ZZ-NO INFORMA;2276711 -- 3102253984;Z-NO INFORMA;misbuhitos2@hotmail.com;Z-NO INFORMA;111011;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;72;BOLIVIA;5636;95704,22;113355,18;Res_000489_17-Feb-1986_Inicio de Labores - Res_00490_17-Feb-1986_Inicio de Labores
JUNIO 30 - 2014;10;ENGATIVA;311265001241;LICEO JUAN JOSE RONDON;204097853;311265001241;LICEO JUAN JOSE RONDON;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 74 # 113 A - 13;BOSQUES DE GRANADA;4335124 -- 4334570;4335124;liceojuanjoserondon@hotmail.com;Z-NO INFORMA;111031;A;MIXTO;COMPLETA;BASICA PRIMARIA;;1,2,3,4,5;;;;EDUCACION TRADICIONAL;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;73;GARCES NAVAS;5635;94703,48;113412,66;Res_1336_17-Abr-2006_Reconoce Nuava Planta Fisica
JUNIO 30 - 2014;10;ENGATIVA;311265001292;COLEGIO COLOMBO BOLIVIANO;515803086;311265001292;COLEGIO COLOMBO BOLIVIANO;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;CL 80 A # 107 - 28;BOLIVIA;2672983 -- 2273796 -- 5351264 -- 5351265;Z-NO INFORMA;ccocobo@hotmail.com;Z-NO INFORMA;111011;A;MIXTO;COMPLETA;PREESCOLAR-BASICA PRIMARIA-BASICA SECUNDARIA-MEDIA;-1,0;1,2,3,4,5;6,7,8,9;10,11;PREESCOLAR ESCOLARIZADO;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;EDUCACION TRADICIONAL;ACADEMICO;ACADEMICA;Z-NO INFORMA;COGNITIVA;;;;;3;72;BOLIVIA;5636;95718,66;113250,04;Res_000319_00-00-1987_INICIO DE LABORES - Res_000383_03-Feb-1987_INICIO DE LABORES - Res_000598_14-Abr-1988_INICIO DE LABORES - Res_912_16-Oct-1991_INICIO DE LABORES - Res_2338_07-Sep-1993_INICIO DE LABORES
JUNIO 30 - 2014;10;ENGATIVA;311265001322;PREESCOLAR ZAPATITOS ROJOS;;311265001322;PREESCOLAR ZAPATITOS ROJOS;01;A;NO OFICIAL;PRIVADO;PERSONA NATURAL;URBANA;KR 100 B # 72 - 62;ALAMOS NORTE;2279075;Z-NO INFORMA;saritarojos@hotmal.com;Z-NO INFORMA;111041;A;MIXTO;COMPLETA;PREESCOLAR;-2,-1,0;;;;PREESCOLAR ESCOLARIZADO;;;;Z-NO APLICA;Z-NO APLICA;Z-NO APLICA;;;;;;3;73;GARCES NAVAS;5633;95683,36;112013,21;Res_2936_24-Sep-2002_LICENCIA DE FUNCIONAMIENTO
